symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support
INFY.NS,2022-05-13,1,momentum,1321.9,32.9,32.65697048880096,1266.95,1431.81,ADX greater than 25,stop_loss_hit,1266.95,2022-05-19,4,-4.16,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-13,1,momentum,1099.05,35.0,26.142790811124037,1048.67,1199.81,ADX greater than 25,target_hit,1199.81,2022-05-23,6,9.17,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2022-05-13,1,momentum,2993.76,34.9,30.19611091900049,2896.25,3188.77,ADX greater than 25,stop_loss_hit,2896.25,2022-05-19,4,-3.26,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-16,1,momentum,1308.46,31.4,32.938825456437115,1254.31,1416.76,ADX greater than 25,stop_loss_hit,1254.31,2022-05-19,3,-4.14,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-16,1,momentum,1099.32,35.1,26.34547700568394,1049.42,1199.13,ADX greater than 25,target_hit,1199.13,2022-05-23,5,9.08,False,False,False,False,False,True,False,False,False,False,False
TCS.NS,2022-05-16,1,momentum,2960.36,31.9,31.916257572540353,2863.85,3153.37,ADX greater than 25,stop_loss_hit,2863.85,2022-05-19,3,-3.26,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-17,1,momentum,1334.25,37.1,32.72714146294145,1279.81,1443.13,ADX greater than 25,stop_loss_hit,1279.81,2022-05-19,2,-4.08,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-17,4,momentum,1145.5,45.9,25.56670415244177,1093.69,1249.11,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Pullback to SMA100 support,target_hit,1249.11,2022-06-03,13,9.04,False,True,False,False,False,True,False,False,True,False,True
TCS.NS,2022-05-17,1,momentum,3025.93,42.3,32.574377709519176,2925.37,3227.06,ADX greater than 25,stop_loss_hit,2925.37,2022-05-19,2,-3.32,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-18,1,momentum,1326.12,36.1,31.692889144754314,1271.39,1435.58,ADX greater than 25,stop_loss_hit,1271.39,2022-05-19,1,-4.13,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-18,2,momentum,1149.66,46.7,24.396044388605418,1098.56,1251.87,RSI in healthy zone; Pullback to SMA100 support,target_hit,1251.87,2022-06-03,12,8.89,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2022-05-18,1,momentum,3023.48,42.0,32.52167159906944,2925.22,3219.99,ADX greater than 25,stop_loss_hit,2925.22,2022-05-19,1,-3.25,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-19,2,momentum,1254.02,28.6,32.22522425267292,1194.59,1372.89,Volume spike (>1.5x avg); ADX greater than 25,target_hit,1372.89,2022-06-03,11,9.48,False,False,False,True,False,True,False,False,False,False,False
TCS.NS,2022-05-19,2,momentum,2859.67,29.2,34.168964655145736,2747.88,3083.25,Volume spike (>1.5x avg); ADX greater than 25,timeout,3024.691650390625,2022-06-09,15,5.77,False,False,False,True,False,True,False,False,False,False,False
INFY.NS,2022-05-20,2,momentum,1278.63,33.7,32.721030540118306,1219.71,1396.46,RSI bounced off oversold; ADX greater than 25,timeout,1311.3941650390625,2022-06-10,15,2.56,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-20,3,momentum,1188.66,54.1,22.64847604646698,1133.35,1299.28,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support,timeout,1229.33251953125,2022-06-10,15,3.42,True,True,False,False,False,False,False,False,False,False,True
TCS.NS,2022-05-20,2,momentum,2886.89,32.9,35.699077363724996,2778.2,3104.28,RSI bounced off oversold; ADX greater than 25,timeout,2965.382568359375,2022-06-10,15,2.72,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-23,3,momentum,1290.27,36.0,32.520823538909475,1231.99,1406.83,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,stop_loss_hit,1231.99,2022-05-25,2,-4.52,False,True,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-23,3,momentum,1180.71,52.7,21.675372272741466,1126.41,1289.32,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,timeout,1206.0750732421875,2022-06-13,15,2.15,True,True,True,False,False,False,False,False,False,False,False
TCS.NS,2022-05-23,2,momentum,2912.1,36.2,36.61763966262525,2804.42,3127.45,RSI bounced off oversold; ADX greater than 25,stop_loss_hit,2804.42,2022-05-25,2,-3.7,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-24,2,momentum,1266.19,33.4,32.572115804415795,1208.84,1380.9,RSI bounced off oversold; ADX greater than 25,timeout,1279.204345703125,2022-06-14,15,1.03,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-24,3,momentum,1184.77,53.4,20.766204389369147,1132.39,1289.52,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,timeout,1190.3135986328125,2022-06-14,15,0.47,True,True,True,False,False,False,False,False,False,False,False
TCS.NS,2022-05-24,2,momentum,2882.51,34.0,37.473481440470934,2777.9,3091.72,RSI bounced off oversold; ADX greater than 25,timeout,2833.569091796875,2022-06-14,15,-1.7,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-25,1,momentum,1239.35,30.7,33.1493436322019,1182.02,1354.01,ADX greater than 25,target_hit,1354.01,2022-06-03,7,9.25,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-25,3,momentum,1183.02,53.0,20.142901980809572,1131.71,1285.64,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,timeout,1175.9107666015625,2022-06-15,15,-0.6,True,True,True,False,False,False,False,False,False,False,False
TCS.NS,2022-05-25,2,momentum,2795.71,28.7,38.90431249092152,2685.44,3016.24,Volume spike (>1.5x avg); ADX greater than 25,target_hit,3016.24,2022-06-02,6,7.89,False,False,False,True,False,True,False,False,False,False,False
INFY.NS,2022-05-26,2,momentum,1251.21,33.3,33.68276128117878,1195.82,1362.0,Volume spike (>1.5x avg); ADX greater than 25,target_hit,1362.0,2022-06-03,6,8.85,False,False,False,True,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-26,1,momentum,1171.74,50.7,18.799450424621604,1119.88,1275.47,RSI in healthy zone,target_hit,1275.47,2022-06-03,6,8.85,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-05-26,2,momentum,2848.04,35.3,40.230698132839294,2738.67,3066.79,RSI bounced off oversold; ADX greater than 25,target_hit,3066.79,2022-06-03,6,7.68,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-27,2,momentum,1284.08,39.8,33.00000210678527,1228.59,1395.05,MACD bullish crossover; ADX greater than 25,stop_loss_hit,1228.59,2022-06-17,15,-4.32,False,False,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-27,1,momentum,1166.31,49.6,17.465617952917757,1114.99,1268.95,RSI in healthy zone,target_hit,1268.95,2022-06-03,5,8.8,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-05-27,2,momentum,2878.36,38.8,40.671296836543846,2771.89,3091.3,RSI bounced off oversold; ADX greater than 25,stop_loss_hit,2771.89,2022-06-16,14,-3.7,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-05-30,4,momentum,1341.59,49.2,30.795463027300155,1283.6,1457.56,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,1283.6,2022-06-13,10,-4.32,False,True,True,False,False,True,False,False,True,False,False
RELIANCE.NS,2022-05-30,2,momentum,1206.94,57.2,17.09036977479396,1154.48,1311.85,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1154.48,2022-06-20,15,-4.35,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-05-30,3,momentum,2978.93,48.7,39.204012319955226,2868.21,3200.37,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,stop_loss_hit,2868.21,2022-06-13,10,-3.72,False,True,True,False,False,True,False,False,False,False,False
INFY.NS,2022-05-31,4,momentum,1335.19,48.3,28.664706195897132,1278.51,1448.56,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25,stop_loss_hit,1278.51,2022-06-13,9,-4.25,False,True,True,True,False,True,False,False,False,False,False
RELIANCE.NS,2022-05-31,3,momentum,1192.37,54.1,16.80057717149163,1140.61,1295.9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg),timeout,1170.3851318359375,2022-06-21,15,-1.84,True,True,False,True,False,False,False,False,False,False,False
TCS.NS,2022-05-31,4,momentum,2969.31,47.9,37.84221805144519,2860.98,3185.97,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25,stop_loss_hit,2860.98,2022-06-13,9,-3.65,False,True,True,True,False,True,False,False,False,False,False
INFY.NS,2022-06-01,2,momentum,1312.95,45.2,27.036389954476057,1256.25,1426.34,RSI in healthy zone; ADX greater than 25,stop_loss_hit,1256.25,2022-06-13,8,-4.32,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-01,2,momentum,1192.76,54.1,16.527923558568983,1142.8,1292.68,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1142.8,2022-06-20,13,-4.19,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-01,3,momentum,2961.23,47.2,36.501972589689096,2856.11,3171.48,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,stop_loss_hit,2856.11,2022-06-13,8,-3.55,False,True,True,False,False,True,False,False,False,False,False
INFY.NS,2022-06-02,2,momentum,1339.1,49.3,25.519842404742388,1282.82,1451.66,RSI in healthy zone; ADX greater than 25,stop_loss_hit,1282.82,2022-06-13,7,-4.2,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-02,4,momentum,1233.88,61.2,17.193655759585702,1182.69,1336.27,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),stop_loss_hit,1182.69,2022-06-15,9,-4.15,True,True,False,False,True,False,False,False,True,False,False
TCS.NS,2022-06-02,2,momentum,3021.07,52.8,34.54864164746364,2915.35,3232.52,RSI in healthy zone; ADX greater than 25,stop_loss_hit,2915.35,2022-06-13,7,-3.5,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-06-03,1,momentum,1351.27,51.2,24.253241645233228,1294.53,1464.74,RSI in healthy zone,stop_loss_hit,1294.53,2022-06-13,6,-4.2,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2022-06-03,4,momentum,1258.89,64.7,18.584037507083757,1206.83,1363.0,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),stop_loss_hit,1206.83,2022-06-13,6,-4.14,True,True,False,False,True,False,False,False,True,False,False
TCS.NS,2022-06-03,3,momentum,3036.21,54.1,32.082905843082955,2932.9,3242.83,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,2932.9,2022-06-13,6,-3.4,False,True,False,False,True,True,False,False,False,False,False
INFY.NS,2022-06-06,1,momentum,1358.68,52.3,22.562902934143974,1301.85,1472.34,RSI in healthy zone,stop_loss_hit,1301.85,2022-06-13,5,-4.18,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2022-06-06,3,momentum,1253.47,63.4,19.878414829572666,1202.12,1356.18,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1202.12,2022-06-13,5,-4.1,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2022-06-06,3,momentum,3028.09,53.2,30.493152526689382,2924.99,3234.29,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,2924.99,2022-06-13,5,-3.4,False,True,False,False,True,True,False,False,False,False,False
INFY.NS,2022-06-07,1,momentum,1337.95,48.9,20.99235510138677,1282.56,1448.72,RSI in healthy zone,stop_loss_hit,1282.56,2022-06-13,4,-4.14,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2022-06-07,3,momentum,1255.83,63.7,21.076789952824733,1206.25,1354.98,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1206.25,2022-06-13,4,-3.95,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2022-06-07,2,momentum,2967.85,47.3,29.271980176465355,2865.03,3173.5,RSI in healthy zone; ADX greater than 25,stop_loss_hit,2865.03,2022-06-13,4,-3.46,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-06-08,1,momentum,1332.0,47.9,19.79429390401538,1277.89,1440.21,RSI in healthy zone,stop_loss_hit,1277.89,2022-06-13,3,-4.06,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2022-06-08,2,momentum,1233.77,58.1,21.485605339055333,1184.59,1332.13,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1184.59,2022-06-14,4,-3.99,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-08,2,momentum,3004.44,50.9,28.25422670485431,2902.58,3208.15,RSI in healthy zone; ADX greater than 25,stop_loss_hit,2902.58,2022-06-13,3,-3.39,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2022-06-09,2,momentum,1345.32,50.3,18.939273550371166,1291.7,1452.55,RSI in healthy zone; Near 20-day high,stop_loss_hit,1291.7,2022-06-13,2,-3.99,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2022-06-09,4,momentum,1267.6,63.4,22.106630075806994,1217.43,1367.95,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),stop_loss_hit,1217.43,2022-06-13,2,-3.96,True,True,False,False,True,False,False,False,True,False,False
TCS.NS,2022-06-09,3,momentum,3024.69,52.8,26.93174588677268,2922.18,3229.71,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,2922.18,2022-06-13,2,-3.39,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2022-06-10,2,momentum,1229.33,54.9,22.509529114532295,1178.02,1331.96,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1178.02,2022-06-15,3,-4.17,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-10,2,momentum,2965.38,47.0,25.711956247607684,2863.09,3169.97,RSI in healthy zone; ADX greater than 25,stop_loss_hit,2863.09,2022-06-13,1,-3.45,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-13,2,momentum,1206.08,50.4,21.35942959642532,1153.67,1310.89,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1153.67,2022-06-20,5,-4.35,True,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-13,1,momentum,2841.56,37.7,26.327938934704843,2730.73,3063.21,ADX greater than 25,stop_loss_hit,2730.73,2022-06-17,4,-3.9,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-14,1,momentum,1190.31,47.6,20.24255152812307,1138.82,1293.3,RSI in healthy zone,stop_loss_hit,1138.82,2022-06-22,6,-4.33,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-14,1,momentum,2833.57,37.2,27.05046434085212,2724.59,3051.53,ADX greater than 25,stop_loss_hit,2724.59,2022-06-17,3,-3.85,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-15,1,momentum,1175.91,45.1,18.850559382013238,1125.53,1276.67,RSI in healthy zone,stop_loss_hit,1125.53,2022-06-23,6,-4.28,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2022-06-15,1,momentum,2829.82,36.9,27.73158256457015,2725.51,3038.43,ADX greater than 25,stop_loss_hit,2725.51,2022-06-17,2,-3.69,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-16,1,momentum,1159.47,42.4,18.022374405908632,1107.59,1263.23,Pullback to SMA100 support,stop_loss_hit,1107.59,2022-06-23,5,-4.47,False,False,False,False,False,False,False,False,False,False,True
TCS.NS,2022-06-16,1,momentum,2773.07,33.2,28.912449649255475,2665.64,2987.93,ADX greater than 25,timeout,2901.793212890625,2022-07-07,15,4.64,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-17,3,momentum,1173.06,45.3,17.248362114136956,1121.55,1276.07,RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support,stop_loss_hit,1121.55,2022-06-23,4,-4.39,False,True,False,False,False,False,False,False,True,False,True
TCS.NS,2022-06-17,2,momentum,2726.2,30.5,30.71001931344452,2615.27,2948.07,Volume spike (>1.5x avg); ADX greater than 25,target_hit,2948.07,2022-06-24,5,8.14,False,False,False,True,False,True,False,False,False,False,False
RELIANCE.NS,2022-06-20,1,momentum,1151.79,41.8,17.05927941190574,1099.3,1256.78,Pullback to SMA100 support,stop_loss_hit,1099.3,2022-07-01,9,-4.56,False,False,False,False,False,False,False,False,False,False,True
TCS.NS,2022-06-20,1,momentum,2746.94,33.1,32.01332750373104,2637.34,2966.15,ADX greater than 25,target_hit,2966.15,2022-06-27,5,7.98,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-06-21,2,momentum,1287.51,46.4,23.227632880454287,1232.65,1397.22,RSI in healthy zone; Open-Low Same (conviction buy),timeout,1277.47265625,2022-07-12,15,-0.78,False,True,False,False,False,False,False,False,True,False,False
RELIANCE.NS,2022-06-21,2,momentum,1170.39,45.8,16.884805708927267,1118.49,1274.18,RSI in healthy zone; Pullback to SMA100 support,stop_loss_hit,1118.49,2022-06-23,2,-4.43,False,True,False,False,False,False,False,False,False,False,True
TCS.NS,2022-06-21,2,momentum,2834.8,42.9,31.60627567548636,2721.18,3062.05,ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,2721.18,2022-07-12,15,-4.01,False,False,False,False,False,True,False,False,True,False,False
INFY.NS,2022-06-22,1,momentum,1276.27,44.6,22.58682096685207,1222.99,1382.84,MACD bullish crossover,timeout,1282.66748046875,2022-07-13,15,0.5,False,False,True,False,False,False,False,False,False,False,False
TCS.NS,2022-06-22,1,momentum,2844.51,43.9,31.040108238408543,2732.61,3068.32,ADX greater than 25,stop_loss_hit,2732.61,2022-07-12,14,-3.93,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2022-06-23,2,momentum,1289.77,47.2,22.046224907776143,1237.92,1393.47,RSI in healthy zone; MACD bullish crossover,timeout,1268.8145751953125,2022-07-14,15,-1.62,False,True,True,False,False,False,False,False,False,False,False
TCS.NS,2022-06-23,4,momentum,2920.28,50.9,29.58579804226927,2807.39,3146.07,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy),stop_loss_hit,2807.39,2022-07-11,12,-3.87,False,True,True,False,False,True,False,False,True,False,False
