symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
SHREECEM.NS,2026-05-04,6,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Inside Bar breakout; NR7 narrow-range breakout; EMA 21 support pullback,24740.0,51.0,23500.43,25853.3,target_hit,25853.3,2026-05-07,3,4.5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
SHRIRAMFIN.NS,2026-05-04,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),960.45,45.6,891.02,1003.67025,target_hit,1003.67025,2026-05-06,2,4.5,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False
SIEMENS.NS,2026-05-04,10,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,3834.1,69.1,3611.37,4006.6344999999997,stop_loss_hit,3611.37,2026-05-11,5,-5.81,True,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False
SOLARINDS.NS,2026-05-04,8,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,15459.0,64.6,14588.65,16154.654999999999,target_hit,16154.654999999999,2026-05-08,4,4.5,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
SUNPHARMA.NS,2026-05-04,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1823.5,64.8,1733.32,1905.5575,target_hit,1905.5575,2026-05-18,10,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
TATACONSUM.NS,2026-05-04,9,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,1150.66,60.2,1098.33,1202.4397,target_hit,1202.4397,2026-05-11,5,4.5,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False
TATAPOWER.NS,2026-05-04,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,441.4,62.8,418.9,461.2629999999999,stop_loss_hit,418.9,2026-05-12,6,-5.1,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
TATASTEEL.NS,2026-05-04,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,207.95,59.0,198.66,217.30774999999997,target_hit,217.30774999999997,2026-05-14,8,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
TECHM.NS,2026-05-04,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Outperforming index,1471.6,54.8,1364.16,1537.822,stop_loss_hit,1364.16,2026-05-14,8,-7.3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TITAN.NS,2026-05-04,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4363.0,50.9,4169.57,4559.335,target_hit,4559.335,2026-05-08,4,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
TMPV.NS,2026-05-04,5,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Inside Bar breakout; NR7 narrow-range breakout,340.23,49.9,320.22,355.54035,target_hit,355.54035,2026-05-06,2,4.5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
TORNTPHARM.NS,2026-05-04,8,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout,4243.37,56.1,4061.87,4434.32165,target_hit,4434.32165,2026-05-11,5,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
TRENT.NS,2026-05-04,7,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index; Inside Bar breakout; NR7 narrow-range breakout; EMA 21 support pullback,2768.24,56.5,2598.86,2892.8107999999997,target_hit,2892.8107999999997,2026-05-07,3,4.5,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False
VBL.NS,2026-05-04,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,506.75,66.5,475.39,529.5537499999999,target_hit,529.5537499999999,2026-05-22,14,4.5,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ABB.NS,2026-05-05,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7328.0,67.0,6922.28,7657.759999999999,stop_loss_hit,6922.28,2026-05-11,4,-5.54,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIENSOL.NS,2026-05-05,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1409.6,71.4,1290.8,1473.0319999999997,stop_loss_hit,1290.8,2026-05-12,5,-8.43,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIENT.NS,2026-05-05,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2460.9,74.6,2307.81,2571.6405,target_hit,2571.6405,2026-05-14,7,4.5,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIGREEN.NS,2026-05-05,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1331.4,83.4,1237.5,1391.313,target_hit,1391.313,2026-05-11,4,4.5,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ADANIPORTS.NS,2026-05-05,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1717.76,74.6,1623.88,1795.0592,target_hit,1795.0592,2026-05-15,8,4.5,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ADANIPOWER.NS,2026-05-05,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,229.96,85.3,214.35,240.3082,stop_loss_hit,214.35,2026-05-12,5,-6.79,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
APOLLOHOSP.NS,2026-05-05,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; EMA 21 support pullback,7772.0,57.7,7473.91,8121.74,target_hit,8121.74,2026-05-11,4,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
ASIANPAINT.NS,2026-05-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index; EMA 21 support pullback,2430.0,53.6,2313.58,2539.35,target_hit,2539.35,2026-05-07,2,4.5,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
BAJAJ-AUTO.NS,2026-05-05,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,9906.58,62.6,9429.64,10352.3761,target_hit,10352.3761,2026-05-07,2,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-05-05,6,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Hammer candlestick at key support,958.6,62.9,905.64,1001.737,stop_loss_hit,905.64,2026-05-12,5,-5.52,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
BEL.NS,2026-05-05,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),433.35,46.1,412.51,452.85075,stop_loss_hit,412.51,2026-05-20,11,-4.81,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False
BOSCHLTD.NS,2026-05-05,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback,35870.0,52.0,33910.63,37484.149999999994,target_hit,37484.149999999994,2026-05-07,2,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
BRITANNIA.NS,2026-05-05,8,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5834.5,58.0,5587.99,6097.0525,stop_loss_hit,5587.99,2026-05-08,3,-4.23,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CGPOWER.NS,2026-05-05,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,826.9,65.8,777.98,864.1104999999999,target_hit,864.1104999999999,2026-05-07,2,4.5,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
CHOLAFIN.NS,2026-05-05,4,RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1657.4,63.4,1550.87,1731.983,target_hit,1731.983,2026-05-07,2,4.5,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
CIPLA.NS,2026-05-05,5,Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Outperforming index,1321.3,65.5,1269.8,1380.7585,stop_loss_hit,1269.8,2026-05-13,6,-3.9,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
COALINDIA.NS,2026-05-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,472.6,61.0,449.54,493.86699999999996,timeout,458.1499938964844,2026-05-26,15,-3.06,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CUMMINSIND.NS,2026-05-05,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5260.0,63.5,4997.61,5496.7,timeout,5418.5,2026-05-26,15,3.01,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
DIVISLAB.NS,2026-05-05,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,6651.0,71.5,6375.76,6950.294999999999,target_hit,6950.294999999999,2026-05-15,8,4.5,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
DMART.NS,2026-05-05,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4358.7,48.8,4119.45,4554.8414999999995,stop_loss_hit,4119.45,2026-05-20,11,-5.49,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
DRREDDY.NS,2026-05-05,6,RSI in healthy zone; ADX greater than 25; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1271.2,48.7,1198.37,1328.404,target_hit,1328.404,2026-05-06,1,4.5,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
EICHERMOT.NS,2026-05-05,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7301.5,55.4,6927.44,7630.067499999999,stop_loss_hit,6927.44,2026-05-13,6,-5.12,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
GAIL.NS,2026-05-05,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,163.7,61.6,155.97,171.0665,stop_loss_hit,155.97,2026-05-19,10,-4.72,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
GRASIM.NS,2026-05-05,5,Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2871.5,65.9,2745.91,3000.7174999999997,target_hit,3000.7174999999997,2026-05-11,4,4.5,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
HAL.NS,2026-05-05,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,4610.4,73.6,4388.59,4817.8679999999995,target_hit,4817.8679999999995,2026-05-08,3,4.5,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
HDFCAMC.NS,2026-05-05,5,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2746.23,62.0,2590.24,2869.8103499999997,stop_loss_hit,2590.24,2026-05-12,5,-5.68,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
